CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,Poverty
1043,Alabama,Cullman,80965,40081,40884,3481.495,74649.73000000001,890.6150000000001,323.86,485.79,0.0,61222,38971.0,18.5
1045,Alabama,Dale,49866,24708,25158,2991.96,34806.468,9674.003999999999,249.33,598.392,0.0,37331,45028.0,19.1
1047,Alabama,Dallas,42154,19450,22704,126.462,12056.044000000002,29170.568000000003,84.308,126.462,0.0,31231,27306.0,35.0
1049,Alabama,DeKalb,71068,35474,35594,9949.52,57494.012,1279.2240000000002,781.748,213.204,71.068,49341,38192.0,18.7
1051,Alabama,Elmore,80763,39362,41401,2261.3639999999996,59441.568,16960.23,161.526,403.815,0.0,61172,53555.0,13.6
1053,Alabama,Escambia,37935,19524,18411,455.22,23026.545,12670.289999999999,1213.92,37.935,0.0,29399,32330.0,24.2
1055,Alabama,Etowah,103766,50207,53559,3735.5760000000005,81456.31,15979.964,311.298,726.362,103.766,78881,39220.0,19.7
1057,Alabama,Fayette,16896,8477,8419,118.27199999999999,14412.288,2027.52,0.0,67.584,0.0,13188,34680.0,18.3
1059,Alabama,Franklin,31634,15311,16323,4966.5380000000005,24832.690000000002,1296.994,221.438,31.634,31.634,22124,35372.0,22.5
1061,Alabama,Geneva,26815,13174,13641,965.3400000000001,22524.6,2332.9049999999997,80.44500000000001,321.78000000000003,0.0,20334,36024.0,23.2
1063,Alabama,Greene,8697,4095,4602,60.87899999999999,1548.0660000000003,7009.781999999999,8.697000000000001,17.394000000000002,0.0,6669,20541.0,40.2
1065,Alabama,Hale,15256,7183,8073,167.81600000000003,6102.400000000001,8878.992000000002,45.768,45.768,15.256,11612,32714.0,26.8
1067,Alabama,Henry,17252,8259,8993,431.3,11783.115999999998,4899.567999999999,0.0,0.0,0.0,13357,41997.0,15.6
1069,Alabama,Houston,103534,49563,53971,3313.088,70092.51800000001,27125.908,310.60200000000003,828.272,0.0,77666,41571.0,18.3
1071,Alabama,Jackson,52860,26076,26784,1427.2200000000003,47256.840000000004,1638.66,581.46,211.44,52.86,40758,37745.0,18.0
1073,Alabama,Jefferson,659026,311581,347445,25042.988,336103.26,278108.972,1318.0520000000001,10544.416000000001,0.0,490208,45610.0,18.8
1075,Alabama,Lamar,14133,6832,7301,197.86199999999997,12154.38,1568.763,42.399,0.0,0.0,11003,35450.0,24.1
1077,Alabama,Lauderdale,92737,44419,48318,2225.688,78733.713,9180.963,370.94800000000004,649.1589999999999,0.0,72671,43125.0,17.9
1079,Alabama,Lawrence,33586,16421,17165,705.306,25693.29,3828.804,1813.6440000000002,33.586,0.0,26020,40003.0,18.7
1081,Alabama,Lee,150982,74277,76705,5586.334000000001,102969.724,34725.86,150.982,4982.406,0.0,112580,44570.0,23.8
1083,Alabama,Limestone,88805,44626,44179,5150.69,68735.07,11367.04,444.02500000000003,1065.66,0.0,66086,49570.0,14.3
1085,Alabama,Lowndes,10742,5125,5617,32.226,2717.726,7959.822,0.0,0.0,0.0,8222,25876.0,28.5
1087,Alabama,Macon,20018,9166,10852,320.288,3222.898,16194.562000000002,60.054,40.036,0.0,16193,30738.0,25.9
1089,Alabama,Madison,346438,169422,177016,16282.586,227263.32799999998,82798.682,2078.628,8660.95,346.438,258791,57993.0,13.7
1091,Alabama,Marengo,20306,9452,10854,467.038,9300.148,10416.978000000001,20.306,20.306,0.0,15431,32042.0,26.1
1093,Alabama,Marion,30387,15004,15383,729.288,27895.265999999996,1124.3190000000002,60.774,91.161,0.0,23914,32299.0,20.1
1095,Alabama,Marshall,94318,46409,47909,11978.386,78000.986,1792.042,377.272,471.59000000000003,0.0,65369,38983.0,20.2
1097,Alabama,Mobile,414251,198216,216035,10770.526000000002,240679.83099999998,144987.84999999998,2485.506,7870.769,0.0,307788,43809.0,19.3
1099,Alabama,Monroe,22217,10639,11578,244.38700000000003,12174.916,9286.706,288.821,66.651,0.0,16842,27257.0,31.4
1101,Alabama,Montgomery,228138,108296,119842,7756.692000000001,84182.922,127301.00399999999,456.276,5019.036,0.0,166983,44369.0,22.6
1103,Alabama,Morgan,119786,58814,60972,9343.307999999999,91995.648,14494.106,598.9300000000001,718.716,119.786,87583,45751.0,16.1
1105,Alabama,Perry,10038,4651,5387,90.34200000000001,3011.4,6825.84,0.0,40.152,0.0,7724,24537.0,36.4
1107,Alabama,Pickens,19856,9657,10199,317.696,10960.512,8399.088,0.0,19.856,0.0,15405,30330.0,25.0
1109,Alabama,Pike,33155,15818,17337,298.39500000000004,18931.505,12665.210000000001,265.24,696.255,0.0,25798,32825.0,26.1
1111,Alabama,Randolph,22648,11090,11558,656.7919999999999,17031.296,4439.008,67.944,45.296,45.296,17343,36924.0,20.4
1113,Alabama,Russell,58302,28347,29955,2798.496,29034.396,24253.632,174.906,466.416,116.604,42921,37049.0,21.0
1115,Alabama,St. Clair,85864,43141,42723,1889.0080000000003,74100.632,8071.216,343.456,686.912,0.0,65291,51859.0,16.0
1117,Alabama,Shelby,203530,99134,104396,11804.74,160381.63999999998,23813.01,407.06,4070.6,0.0,146850,70187.0,8.3
1119,Alabama,Sumter,13341,5905,7436,53.364000000000004,3308.5679999999998,9658.884000000002,53.364000000000004,226.79700000000003,0.0,10471,19501.0,42.7
1121,Alabama,Talladega,81437,39494,41943,1791.6140000000003,51875.369,25978.403000000002,244.311,325.748,0.0,62264,35155.0,23.0
1123,Alabama,Tallapoosa,41153,19593,21560,1028.825,28395.569999999996,11275.921999999999,123.459,0.0,0.0,32018,39206.0,22.5
1125,Alabama,Tuscaloosa,200458,96781,103677,6414.656,127290.83,61340.148,200.458,3006.87,0.0,154170,46565.0,19.1
1127,Alabama,Walker,65923,32013,33910,1516.229,59067.007999999994,3757.6110000000003,65.923,263.692,0.0,50720,35843.0,22.5
1129,Alabama,Washington,16997,8490,8507,220.961,11082.044,4232.253,1376.757,67.988,0.0,12968,42811.0,19.1
1131,Alabama,Wilcox,11235,5376,5859,67.41,3078.3899999999994,8089.2,0.0,0.0,0.0,8391,23750.0,37.7
1133,Alabama,Winston,24130,11876,12254,675.64,22754.59,120.65,72.39,48.26,0.0,18840,33194.0,21.9
2013,Alaska,Aleutians East Borough,3304,2198,1106,396.47999999999996,495.59999999999997,303.968,958.16,1007.72,36.344,1874,61518.0,16.8
2016,Alaska,Aleutians West Census Area,5684,3393,2291,625.24,1580.152,261.464,733.236,2091.712,136.416,3423,84306.0,9.1
2020,Alaska,Anchorage Municipality,299107,153122,145985,25723.201999999997,180361.521,16450.885,18843.741,26022.308999999997,6281.247,212908,78326.0,8.2
2050,Alaska,Bethel Census Area,17776,9351,8425,319.968,2008.688,142.208,14327.455999999998,213.312,53.328,11295,51012.0,25.2
2060,Alaska,Bristol Bay Borough,970,553,417,68.86999999999999,517.98,4.8500000000000005,281.29999999999995,6.789999999999999,1.94,725,79750.0,7.2
2068,Alaska,Denali Borough,2060,1126,934,53.56,1744.82,12.36,72.10000000000001,59.739999999999995,0.0,1548,81544.0,12.7
2070,Alaska,Dillingham Census Area,4979,2589,2390,144.391,881.2829999999999,14.937000000000001,3569.943,69.70599999999999,0.0,3365,54173.0,18.1
2090,Alaska,Fairbanks North Star Borough,99705,53477,46228,7378.170000000001,71687.895,4087.9049999999993,5683.185,2592.3300000000004,598.23,72964,71068.0,8.1
2100,Alaska,Haines Borough,2560,1387,1173,38.4,2037.7599999999998,0.0,163.84,76.8,0.0,2058,58750.0,5.3
2105,Alaska,Hoonah-Angoon Census Area,2128,1129,999,46.816,1049.104,46.816,689.472,55.328,0.0,1686,52419.0,11.9
2110,Alaska,Juneau City and Borough,32531,16645,15886,1984.3909999999998,21470.460000000003,390.372,3838.6580000000004,2016.922,357.841,24246,85746.0,6.6
2122,Alaska,Kenai Peninsula Borough,57221,29974,27247,2117.177,46749.557,343.326,4177.133,743.873,57.221000000000004,43435,63684.0,10.0
2130,Alaska,Ketchikan Gateway Borough,13699,7038,6661,657.552,8904.35,54.796,1863.064,1000.0269999999999,13.699,10217,64222.0,12.1
2150,Alaska,Kodiak Island Borough,13973,7468,6505,1187.7050000000002,7182.122,55.892,1858.409,2976.249,125.75700000000002,9238,70887.0,11.3
2158,Alaska,Kusilvak Census Area,7914,4200,3714,79.14,356.13,31.656000000000002,6916.836000000001,31.656000000000002,7.914000000000001,4680,38229.0,33.3
2164,Alaska,Lake and Peninsula Borough,1474,731,743,32.428000000000004,309.53999999999996,7.37,996.4239999999999,47.168,10.318,974,50781.0,16.8
2170,Alaska,Matanuska-Susitna Borough,96178,50205,45973,4328.01,77711.824,961.78,4905.0779999999995,1346.492,288.534,68242,72983.0,10.0
2180,Alaska,Nome Census Area,9854,5272,4582,197.08,1625.91,68.978,6878.092,118.248,19.708000000000002,6377,48868.0,27.0
2185,Alaska,North Slope Borough,9667,6172,3495,348.01200000000006,3112.774,48.335,4582.157999999999,512.351,541.352,6892,72576.0,10.2
2188,Alaska,Northwest Arctic Borough,7732,4165,3567,139.17600000000002,912.3760000000001,23.196,6301.58,61.856,0.0,4953,63648.0,23.8
2195,Alaska,Petersburg Borough,3221,1708,1513,302.774,2209.6059999999998,96.63,190.03900000000002,74.083,12.884,2344,67935.0,10.2
2198,Alaska,Prince of Wales-Hyder Census Area,6376,3468,2908,204.032,2932.96,12.752,2569.528,51.008,19.128,4764,48523.0,14.6
2220,Alaska,Sitka City and Borough,8943,4584,4359,536.5799999999999,5607.261,98.373,1216.248,518.694,26.829,6594,70376.0,9.0
2230,Alaska,Skagway Municipality,999,527,472,44.955,752.247,0.0,49.95,105.89399999999999,0.0,777,69318.0,4.4
2240,Alaska,Southeast Fairbanks Census Area,7029,3909,3120,337.392,5391.243,77.319,738.045,98.40599999999999,14.058,4807,62670.0,14.5
2261,Alaska,Valdez-Cordova Census Area,9617,5137,4480,423.148,6741.517,0.0,1423.3160000000003,307.744,38.468,7127,78810.0,10.9
2275,Alaska,Wrangell City and Borough,2387,1227,1160,33.418,1635.095,4.774,412.951,59.675000000000004,0.0,1922,48603.0,11.8
2282,Alaska,Yakutat City and Borough,643,367,276,16.718,252.69899999999998,9.001999999999999,207.046,43.081,7.716,483,72500.0,5.4
2290,Alaska,Yukon-Koyukuk Census Area,5644,3038,2606,107.236,1230.392,16.932,3945.1560000000004,28.22,0.0,4028,38491.0,22.4
4001,Arizona,Apache,72124,35663,36461,4543.812,13919.932,432.744,51712.908,288.496,72.124,49827,31757.0,36.6
4003,Arizona,Cochise,129647,66100,63547,43950.333,73509.849,4667.292,1037.176,2203.9990000000003,129.647,93583,45075.0,17.9
4005,Arizona,Coconino,136701,67553,69148,18864.738,74775.447,1913.8139999999999,35542.26,2187.216,136.701,102071,50234.0,22.7
4007,Arizona,Gila,53165,26436,26729,9888.69,33866.105,318.99,8027.915,318.99,0.0,41195,39751.0,22.7
4009,Arizona,Graham,37407,20049,17358,11895.426,19339.419,710.733,4825.503,224.442,37.407000000000004,25820,45964.0,22.6
4011,Arizona,Greenlee,9023,4748,4275,4240.8099999999995,4258.856000000001,126.32199999999999,252.64399999999998,36.092,0.0,6186,51628.0,13.7
4012,Arizona,La Paz,20335,10378,9957,5185.425,12180.664999999999,40.67,2480.87,162.68,61.005,15181,34466.0,19.1
4013,Arizona,Maricopa,4018143,1986158,2031985,1209461.043,2302395.939,196889.007,64290.288,148671.29100000003,8036.286,2659853,54229.0,17.0
4015,Arizona,Mohave,203362,102371,100991,31724.472,159029.084,2033.6200000000001,3457.1540000000005,2236.9820000000004,203.362,156544,38488.0,19.8
4017,Arizona,Navajo,107656,53984,53672,11949.816,45861.456,538.28,46399.736,645.936,107.656,75710,35921.0,30.6
4019,Arizona,Pima,998537,491108,507429,356477.70900000003,536214.3690000001,32951.721000000005,23964.888,25961.962000000003,998.537,715163,46162.0,19.3
4021,Arizona,Pinal,389772,202502,187270,113423.65200000002,226067.75999999998,17149.968,18319.284,6236.352,1559.088,269267,49477.0,17.3
4023,Arizona,Santa Cruz,47073,22566,24507,38976.443999999996,7343.388,94.146,47.073,470.73,47.073,26735,40140.0,23.5
4025,Arizona,Yavapai,215996,105693,110303,30455.435999999998,175172.756,1295.976,3455.936,1727.968,0.0,170343,44748.0,16.0
4027,Arizona,Yuma,202987,103779,99208,124025.057,68000.645,3856.7529999999997,2029.8700000000001,2435.844,202.987,119116,40743.0,20.7
5001,Arkansas,Arkansas,18731,8936,9795,543.199,13167.893,4738.943,18.731,74.924,0.0,14064,36411.0,20.1
5003,Arkansas,Ashley,21229,10185,11044,1082.6789999999999,14414.491000000002,5519.54,63.687000000000005,21.229,0.0,15892,34263.0,20.7
5005,Arkansas,Baxter,41040,19811,21229,779.76,39111.119999999995,123.12,246.24,205.20000000000002,0.0,33474,35396.0,15.9
5007,Arkansas,Benton,238198,117781,120417,38111.68,178648.5,3572.97,3334.7719999999995,8098.732000000001,952.792,156678,56239.0,12.2
5009,Arkansas,Boone,37227,18138,19089,818.994,35179.515,148.90800000000002,260.589,186.135,0.0,28663,39251.0,17.7
5011,Arkansas,Bradley,11206,5534,5672,1568.8400000000001,6387.419999999999,3204.916,0.0,0.0,0.0,8034,33701.0,29.0
5013,Arkansas,Calhoun,5245,2692,2553,183.57500000000002,3828.85,1164.39,5.245,10.49,0.0,4216,36899.0,17.8
5015,Arkansas,Carroll,27635,13535,14100,3951.8050000000003,22550.16,110.54,82.905,110.54,331.62,20067,36897.0,18.3
5017,Arkansas,Chicot,11353,5577,5776,601.709,4484.435,6119.267000000001,45.412,34.059,0.0,8537,28913.0,31.7
5019,Arkansas,Clark,22751,10786,11965,978.2929999999999,15834.695999999998,5437.489,22.751,182.008,0.0,17967,35031.0,23.7
5021,Arkansas,Clay,15400,7588,7812,261.8,14784.0,61.6,46.2,15.4,0.0,12069,32552.0,21.8
5023,Arkansas,Cleburne,25711,12842,12869,617.064,24451.161,128.555,128.555,77.133,0.0,20431,42905.0,14.5
5025,Arkansas,Cleveland,8510,4234,4276,170.20000000000002,7233.5,936.1,17.02,8.51,0.0,6408,43158.0,20.8
5027,Arkansas,Columbia,24327,11569,12758,656.8290000000001,14401.584000000003,8636.085,72.981,170.289,0.0,18348,36619.0,25.6
5029,Arkansas,Conway,21110,10346,10764,823.29,17267.98,2533.2,147.76999999999998,21.11,0.0,15895,37732.0,22.6
5031,Arkansas,Craighead,101409,49362,52047,4766.223,79403.24699999999,13893.032999999998,304.22700000000003,1216.9080000000001,101.409,73775,42475.0,20.2
5033,Arkansas,Crawford,61748,30269,31479,4075.3680000000004,53041.53200000001,679.2280000000001,864.4719999999999,987.9680000000001,0.0,44604,41268.0,18.5
5035,Arkansas,Crittenden,49765,23482,26283,1144.595,22095.66,25230.855,99.53,298.59000000000003,99.53,35272,38004.0,24.1
5037,Arkansas,Cross,17467,8384,9083,296.939,12855.712,3982.476,52.401,104.802,0.0,13150,38103.0,20.1
5039,Arkansas,Dallas,7868,3877,3991,220.30399999999997,4225.116,3218.0119999999997,0.0,173.096,0.0,5922,34084.0,15.5
5041,Arkansas,Desha,12379,5741,6638,569.434,5743.856,5917.161999999999,0.0,12.379,0.0,8978,27197.0,33.0
5043,Arkansas,Drew,18740,9215,9525,543.4599999999999,12537.060000000001,5397.120000000001,18.740000000000002,56.22,0.0,14364,32819.0,28.6
5045,Arkansas,Faulkner,119343,58488,60855,4773.72,97145.202,13485.759,358.029,1551.459,0.0,88588,51223.0,15.5
5047,Arkansas,Franklin,17866,8797,9069,482.38200000000006,16579.647999999997,125.06199999999998,285.856,53.598,0.0,13606,39285.0,22.0
5049,Arkansas,Fulton,12224,6055,6169,146.68800000000002,11722.816,12.224,48.896,183.35999999999999,0.0,9674,37066.0,19.9
5051,Arkansas,Garland,96954,46921,50033,5041.608,80471.81999999999,8047.182000000001,484.77,581.724,0.0,75395,38733.0,20.9
5053,Arkansas,Grant,18054,8875,9179,216.648,16808.273999999998,686.052,54.162,90.27,0.0,13591,46171.0,12.0
5055,Arkansas,Greene,43382,21477,21905,1127.932,40995.99,390.43800000000005,86.764,43.382,0.0,32368,41286.0,17.8
5057,Arkansas,Hempstead,22336,10787,11549,2792.0,12441.152000000002,6633.7919999999995,44.672000000000004,0.0,0.0,15217,32122.0,27.0
5059,Arkansas,Hot Spring,33316,17089,16227,1032.796,27652.28,3897.9719999999998,199.89600000000002,66.632,0.0,25860,40000.0,19.1
5061,Arkansas,Howard,13555,6596,6959,1436.83,8959.855,2954.99,121.99500000000002,0.0,0.0,9398,34229.0,21.8
5063,Arkansas,Independence,36952,18064,18888,2217.12,32998.136,739.04,110.85600000000001,332.56800000000004,0.0,27469,36265.0,21.8
5065,Arkansas,Izard,13480,6997,6483,242.64000000000001,12913.84,161.76,26.96,26.96,40.44,10846,32630.0,21.0
5067,Arkansas,Jackson,17597,8737,8860,492.71599999999995,13655.271999999999,3026.6839999999997,87.985,35.194,0.0,13934,31261.0,26.8
5069,Arkansas,Jefferson,73548,36165,37383,1397.412,29786.940000000002,40819.14000000001,73.548,588.384,73.548,55705,36747.0,25.5
5071,Arkansas,Johnson,25930,12834,13096,3474.6200000000003,21132.949999999997,388.95,103.72,259.3,51.86,18202,34139.0,22.1
5073,Arkansas,Lafayette,7270,3534,3736,87.24,4340.19,2777.14,0.0,14.540000000000001,0.0,5739,31194.0,24.4
5075,Arkansas,Lawrence,17029,8303,8726,204.348,16364.868999999999,153.26100000000002,51.087,17.029,0.0,13110,32379.0,23.9
5077,Arkansas,Lee,9966,5561,4405,229.218,4086.06,5620.824,9.966000000000001,0.0,0.0,7986,28393.0,27.3
5079,Arkansas,Lincoln,14062,8596,5466,492.1700000000001,9140.300000000001,4317.034,42.186,0.0,0.0,11347,32580.0,23.0
5081,Arkansas,Little River,12720,6384,6336,394.32,9336.480000000001,2633.04,152.64000000000001,0.0,0.0,9716,36205.0,19.3
5083,Arkansas,Logan,22001,11022,10979,550.025,20152.915999999997,396.01800000000003,198.00900000000001,440.02,0.0,16781,35325.0,19.3
5085,Arkansas,Lonoke,70691,34831,35860,2756.949,61501.17,4312.151,353.455,424.146,70.691,51160,53631.0,12.4
5087,Arkansas,Madison,15702,7865,7837,816.504,14273.118,0.0,78.51,94.212,0.0,11712,37691.0,20.5
5089,Arkansas,Marion,16458,8172,8286,362.076,15602.184,49.374,115.20599999999999,115.20599999999999,0.0,13531,34195.0,18.8
5091,Arkansas,Miller,43652,21540,22112,1309.56,30469.095999999998,10782.044,174.608,43.652,0.0,32939,40317.0,20.3
5093,Arkansas,Mississippi,44864,21815,23049,1704.8319999999999,26738.944,15478.079999999998,44.864000000000004,134.592,0.0,32214,34612.0,26.8
5095,Arkansas,Monroe,7713,3642,4071,161.973,4249.863,3139.1910000000003,15.426,38.565,0.0,5992,27647.0,32.8
5097,Arkansas,Montgomery,9197,4547,4650,340.28900000000004,8452.043,55.182,64.37899999999999,55.182,0.0,7330,33037.0,17.9
5099,Arkansas,Nevada,8793,4367,4426,281.37600000000003,5636.312999999999,2690.658,26.379,114.30900000000001,0.0,6642,30691.0,28.1
5101,Arkansas,Newton,8052,4035,4017,88.572,7601.088000000001,0.0,112.728,40.26,0.0,6410,34536.0,20.5
5103,Arkansas,Ouachita,25044,11790,13254,500.88,13949.508000000002,10042.644,50.088,50.088,0.0,19159,31293.0,24.1
5105,Arkansas,Perry,10300,5133,5167,278.1,9548.1,216.3,30.900000000000002,10.3,0.0,7935,42346.0,16.0
5107,Arkansas,Phillips,20391,9529,10862,326.25600000000003,7177.6320000000005,12540.465,20.391000000000002,20.391000000000002,0.0,14771,26844.0,34.1
5109,Arkansas,Pike,11087,5420,5667,720.655,9723.299,343.697,22.174,55.435,0.0,8137,33097.0,20.2
5111,Arkansas,Poinsett,24210,11819,12391,629.46,21280.59,1985.2199999999998,48.42,0.0,0.0,18264,33070.0,22.8
5113,Arkansas,Polk,20364,9929,10435,1282.932,18062.868,40.728,224.00400000000002,81.456,0.0,15143,33702.0,24.1
5115,Arkansas,Pope,62830,31083,31747,4900.74,53719.65,1822.07,376.98,439.80999999999995,0.0,46549,39810.0,20.0
5117,Arkansas,Prairie,8402,4137,4265,92.42200000000001,7175.308000000001,1033.4460000000001,33.608000000000004,8.402000000000001,0.0,6653,35833.0,21.4
5119,Arkansas,Pulaski,390463,187292,203171,23037.317000000003,211630.94600000003,138223.902,1171.3890000000001,8199.723,0.0,285473,46140.0,17.6
5121,Arkansas,Randolph,17695,8678,9017,318.51000000000005,16898.725,123.86499999999998,35.39,0.0,0.0,13591,34044.0,21.1
5123,Arkansas,St. Francis,27345,14996,12349,1203.18,11266.140000000001,14137.365,82.035,82.035,0.0,20601,32105.0,24.8
5125,Arkansas,Saline,113833,55920,57913,4667.152999999999,99148.543,6602.313999999999,341.499,1024.497,0.0,85359,55817.0,9.1
5127,Arkansas,Scott,10870,5557,5313,815.25,9174.28,21.740000000000002,173.92000000000002,315.22999999999996,0.0,7958,37321.0,20.1
5129,Arkansas,Searcy,7965,3984,3981,151.335,7495.065,23.895,87.61500000000001,87.61500000000001,0.0,6284,33083.0,23.6
5131,Arkansas,Sebastian,127273,62355,64918,16800.036,90872.922,7890.926,1527.276,5472.739,127.273,88532,38575.0,23.2
5133,Arkansas,Sevier,17268,8563,8705,5560.296,10239.923999999999,811.596,328.092,86.34,0.0,10037,36579.0,22.1
5135,Arkansas,Sharp,17055,8302,8753,341.1,16031.699999999999,68.22,136.44,102.33,17.055,13393,30691.0,23.6
5137,Arkansas,Stone,12512,6340,6172,212.704,11923.936,0.0,25.024,25.024,0.0,9875,29264.0,24.6
5139,Arkansas,Union,40633,19640,20993,1462.7880000000002,24989.295,13327.623999999998,203.165,203.165,0.0,30352,38678.0,20.4
5141,Arkansas,Van Buren,17002,8402,8600,493.058,15913.872,85.01,68.008,34.004,0.0,13395,32312.0,21.4
5143,Arkansas,Washington,216432,108144,108288,34629.12,156913.19999999998,6925.8240000000005,1947.8880000000001,5410.8,4761.504000000001,144421,43524.0,20.1
5145,Arkansas,White,78660,38736,39924,3225.0599999999995,69692.76,3539.7,157.32,471.96000000000004,0.0,58819,42554.0,19.0
5147,Arkansas,Woodruff,6983,3380,3603,34.915,4853.1849999999995,1871.4440000000002,6.9830000000000005,76.813,6.9830000000000005,5418,28993.0,23.5
5149,Arkansas,Yell,21835,10804,11031,4148.65,16594.6,436.7,109.175,327.525,0.0,14694,37804.0,18.6
6001,California,Alameda,1584983,776699,808284,358206.158,523044.39,179103.079,4754.9490000000005,435870.325,12679.864,1025865,75619.0,12.5
6003,California,Alpine,1131,654,477,107.44500000000001,724.9709999999999,11.31,219.414,13.572000000000001,15.833999999999998,865,52917.0,17.5
6005,California,Amador,36995,20012,16983,4772.3550000000005,29485.015000000003,813.8900000000001,665.9100000000001,517.93,36.995,30376,54171.0,12.8
6007,California,Butte,222564,110115,112449,33829.728,164252.232,3115.8959999999997,1557.9479999999999,9570.251999999999,445.128,169724,43444.0,21.9
6009,California,Calaveras,44767,22143,22624,4969.137,36932.775,268.60200000000003,402.903,402.903,134.30100000000002,35415,53233.0,12.6
6011,California,Colusa,21396,11129,10267,12281.303999999998,8023.5,128.376,213.96,427.92,42.792,12114,52168.0,15.0
6013,California,Contra Costa,1096068,534618,561450,272920.932,504191.28,94261.848,3288.204,165506.26799999998,5480.34,720881,80185.0,10.9
6015,California,Del Norte,27788,15418,12370,5307.508,17589.804,778.064,1333.824,583.548,83.364,21078,40847.0,21.8
6017,California,El Dorado,182093,90970,91123,22761.625,143853.47,1638.8370000000002,1092.558,7101.627,182.09300000000002,135584,69584.0,10.4
6019,California,Fresno,956749,477316,479433,493682.484,298505.688,44967.203,4783.745,91847.904,956.749,559092,45233.0,26.8
6021,California,Glenn,28029,14168,13861,11099.484,15051.573,252.26100000000002,476.49300000000005,700.725,84.087,17146,39349.0,20.8
6023,California,Humboldt,135034,67533,67501,14313.604,102220.738,1485.3740000000003,6211.564,3510.8840000000005,405.10200000000003,104456,42197.0,21.4
6025,California,Imperial,178206,91167,87039,145772.508,22453.956000000002,4455.150000000001,1247.4419999999998,2494.8839999999996,178.20600000000002,98226,41079.0,24.0
6027,California,Inyo,18373,9214,9159,3784.838,11905.704,183.73,1874.0459999999998,238.84900000000002,110.238,13642,45955.0,11.4
6029,California,Kern,865736,444547,421189,441525.36,316859.376,45884.008,5194.416,38092.384000000005,865.736,499713,49026.0,23.5
6031,California,Kings,150998,83958,67040,79424.948,51490.31800000001,8908.882000000001,1056.9859999999999,5284.93,301.996,92064,46481.0,22.6
6033,California,Lake,64158,32146,32012,11869.23,46578.708,1347.318,1924.74,834.0540000000001,192.47400000000002,48212,35578.0,24.7
6035,California,Lassen,32645,21818,10827,5974.035,21513.055,2742.1800000000003,914.06,457.03,228.515,26125,51555.0,16.4
6037,California,Los Angeles,10038388,4945351,5093037,4838503.016000001,2700326.3719999995,803071.04,20076.776,1405374.32,20076.776,6046749,56196.0,18.2
6039,California,Madera,153187,73863,79324,85171.97200000001,55606.881,4901.984,1685.0570000000002,3063.7400000000002,153.187,87708,45073.0,23.5
6041,California,Marin,258349,126460,131889,40819.142,186011.28,6200.376,516.698,14467.543999999998,516.698,181699,93257.0,8.3
6043,California,Mariposa,17789,8931,8858,1796.6889999999999,14533.613000000001,195.67900000000003,409.147,231.25700000000003,17.789,14196,47681.0,15.1
6045,California,Mendocino,87544,43827,43717,20660.384000000002,58391.848000000005,525.264,2976.496,1663.336,175.088,61868,42980.0,20.4
6047,California,Merced,263885,133152,130733,150150.56499999997,78901.61499999999,8444.32,527.77,19527.49,527.77,144588,42462.0,26.1
6049,California,Modoc,9184,4664,4520,1340.8639999999998,7145.152,45.92,321.44000000000005,82.656,0.0,6860,37860.0,18.8
6051,California,Mono,14146,7311,6835,3861.858,9407.09,56.584,226.336,155.60600000000002,0.0,9474,56944.0,4.9
6053,California,Monterey,428441,219299,209142,243782.92899999997,134958.915,11139.466,1285.323,25278.019,2142.205,229007,58783.0,17.0
6055,California,Napa,140295,69798,70497,46718.23499999999,76039.89,2805.9,280.59000000000003,10662.42,280.59000000000003,91161,71379.0,10.3
6057,California,Nevada,98570,48668,49902,8871.3,84474.49,492.85,887.1300000000001,1379.9799999999998,98.57000000000001,77833,56521.0,12.7
6059,California,Orange,3116069,1539600,1576469,1065695.598,1321213.256,46741.034999999996,6232.138,585820.972,9348.207,1961585,76509.0,12.8
6061,California,Placer,366280,178729,187551,49081.520000000004,272878.6,5127.919999999999,1465.1200000000001,23808.2,366.28000000000003,266102,73948.0,8.9
6063,California,Plumas,18966,9608,9358,1574.178,15988.338,132.762,341.38800000000003,170.69400000000002,170.69400000000002,15240,47333.0,14.5
6065,California,Riverside,2298032,1143477,1154555,1080075.04,868656.0959999999,135583.888,9192.128,137881.91999999998,6894.0960000000005,1427761,56603.0,16.8
6067,California,Sacramento,1465832,717117,748715,326880.536,686009.3759999999,140719.872,5863.328,216943.13600000003,14658.32,985653,55987.0,18.2
6069,California,San Benito,57557,28773,28784,33325.503,21065.862,402.89899999999994,172.671,1438.9250000000002,57.557,35185,71077.0,10.8
6071,California,San Bernardino,2094769,1042053,1052716,1070426.959,653567.928,169676.28900000002,8379.076000000001,136159.98500000002,6284.307,1292879,53433.0,19.5
6073,California,San Diego,3223096,1618945,1604151,1060398.5839999998,1514855.1199999999,151485.512,12892.384,360986.752,12892.384,2141755,64309.0,14.5
6075,California,San Francisco,840763,427909,412854,128636.739,346394.356,44560.439,1681.526,281655.60500000004,3363.052,618670,81294.0,13.2
6077,California,San Joaquin,708554,352400,356154,284130.15400000004,243034.02199999997,47473.118,2125.6620000000003,102740.32999999999,3542.77,428049,53274.0,18.6
6079,California,San Luis Obispo,276517,140953,135564,60280.706,193008.86599999998,5253.823,1106.068,9954.612000000001,276.517,210483,60691.0,14.8
